L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
nikel,[nikəl],nickel (chemical element),nickel,nˈɪkəl
nila,[nilə],indigo (coloured indigo),,
nila,[nilə],indigo (colour; the dye from the indigo plant),,
nilakandi,[niləkandi],sky blue (colour),,
nilakandi,[niləkandi],sky blue (colour),,
niobium,[niobiom],niobium (chemical element),niobium,nɪˈoʊbiəm
nitrogen,/nitroɡən/,"nitrogen (chemical element), Synonym: zat lemas / ذات",nitrogen,nˈaɪtɹəd͡ʒən
nobelium,[nobɛliom],nobelium (chemical element),nobelium,nˈoʊbliəm
nol,/nol/,(Netherlands) zero,,
nombor,/nombo(r)/,number (abstract entity),number,nˈʌmbɚ
nonilion,/nɔnilion/,nonillion,nonillion,nˌɑːnɪlˈiən
November,[novɛmbə(r)],November (eleventh month of the Gregorian calendar),November,noʊvˈɛmbɚ
novemdesilion,/novɛmdɛsilion/,novemdecillion,novemdecillion,nˌoʊvmdɪsˈɪliən
nuri,/nuri/,parrot (kind of bird),,
nusa,/nusə/,island (area of land completely surrounded by water),,
-nya,/ɲə/,"(dative) to him, to her, to it, (objective after preposition)",,
nyah-,/ɲah/,"de- (reversal, undoing or removing) [since 1980]
Nyahpecut ― To decelerate
Synonym: de-",,
nyahpepijat,/ɲahpəpid͡ʒat/,debug (the action or session of detecting and fixing,,
nyahpepijat,/ɲahpəpid͡ʒat/,debug (detecting and fixing errors on computer software,,
nyahserpih,/ɲah.sər.pih/,to defragment,,
nyalaan,[ɲalə(ʔ)an],fire (oxidation reaction),,
nyamuk,/ɲamuk/,"mosquito (small flying insect of the family Culicidae,",,
nyawa,/ɲawə/,"life, soul, Jika seseorang itu mati, nyawanya sudah",,
nyiur,/ɲio(r)/,coconut (fruit of coco palm),,
nyonya,/ɲoɲə/,A Nyonya; a female Peranakan.,,
O,[o],"The fifteenth letter of the Malay alphabet, written in the Latin script.",,
obor,[o.bor],torch.,,
Ogos,[ɔɡos],August (eighth month of the Gregorian calendar),August,ˈɔːɡəst
oi,/oi̯/,"hey; interjection used to call out to people, Oi, apa",,
okey,/oke/,okay (Used to indicate agreement or acceptance),okay,oʊkˈeɪ
oksigen,/ɔksiɡən/,oxygen (chemical element),oxygen,ˈɑːksɪd͡ʒən
oksihidrogen,[ɔksihidroɡən],(chemistry) oxyhydrogen (using a mixture of hydrogen,oxyhydrogen,ˌɑːksɪhˈaɪdɹəd͡ʒən
oktagon,/oktaɡon/,(mathematics) A polygon that has eight sides; octagon.,octagon,ˈɑːktæɡən
oktilion,/ɔktilion/,octillion,octillion,ɑːktˈɪliən
Oktober,[ɔktobə(r)],October (tenth month of the Gregorian calendar),October,ɑːktˈoʊbɚ
oktodesilion,/ɔktodɛsilion/,octodecillion,octodecillion,ˌɑːktədɪsˈɪliən
oleh,/o.leh/,because,,
oleh,/o.leh/,by (indicates the actor in a clause with its verb in the passive voice),,
oleh,/o.leh/,because; because of,,
ombak,/om.bak/,"wave (moving ridge of water), billow, surf",,
onang-aning,/onaŋ aneŋ/,great-great-great-great-great-grandchild (the child of one's great-great-great-great-grandchild),,
oneng-oneng,/oneŋ oneŋ/,great-great-great-grandchild (the child of one's great-great-grandchild),,
orang,/oraŋ/,person,,
orang,/oraŋ/,a (for people),,
oren,/oren/,orange (fruit),orange,ˈɔɹɪnd͡ʒ
oren,/oren/,orange (color),orange,ˈɔɹɪnd͡ʒ
organik,/ɔ(r)ɡanek/,(chemistry) organic (chemistry: relating to the compounds,organic,ɔː͡ɹɡˈænɪk
osmium,[ɔsmiom],osmium,osmium,ˈɑːzmiəm
otak,/otaʔ/,(anatomy) brain (organ),,
ovum,[ovom],(cytology) ovum (gamete),ovum,ˈoʊvəm
P,[pi],"The sixteenth letter of the Malay alphabet, written in the Latin script.",,
pacal,/pat͡ʃal/,"(possibly obsolete) I (me, my)",,
pacu,/pa.t͡ʃu/,"spur, toothed or spiked wheel fixed to one's boot for prodding a horse rode on.",,
pacu,/pa.t͡ʃu/,to drive,,
pacuan,/pa.t͡ʃu.an/,drive,,
padang,/padaŋ/,"field (land area free of woodland, cities, and towns;",,
paderi,/padəri/,"(Christianity, Catholicism) priest",,
padi,/padi/,rice (plants),,
pagar,/paɡar/,"fence, gate, Pagar besiMetal fence",,
pagar,/paɡar/,"to set up a fence, Reban ayam itu telah dipagarkan",,
pagi,[pä.ɡi],morning,,
paha,/pəhə/,"thigh (upper leg), Paha ayamChicken thigh, Paha manusiaHuman",,
Pahang,/pahaŋ/,Pahang (state in Malaysia),,
pahat,/ˈpahat/,chisel,,
pakai,/pakai̯/,"to wear (clothes).
Kau nanti nak pakai baju apa untuk Raya?What clothes are you gonna wear for Hari Raya?",,
pakaian,/pakai̯an/,"clothes; clothing, Aku suka pakaian berwarna merah.I",,
pakcik,/paʔt͡ʃeʔ/,uncle (parent's brother),,
paksa,[päk̚.sə],"to force, to compel",,
paksa,[päk̚.sə],"compulsion, force, (Classical Malay) good time, (Classical",,
pala,/pa.la/,nutmeg (Myristica fragrans).,,
paladium,[paladiom],palladium (chemical element),palladium,pɐlˈeɪdiəm
palang,/pä.läŋ/,pole.,,
palma,/palma/,palm tree (any tree of the family Arecaceae),palm,pˈɑːm
panah,/panah/,arrow (projectile),,
panah,/panah/,to shoot (to fire a shot (an arrow)),,
panas,/panas/,"hot (having a high temperature), (dialectal) angry",,
panas,/panas/,heat,,
panca,/pant͡ʃə/,"five, Synonym: lima",,
panca-,/pant͡ʃə/,"penta-, Coordinate term: lima",,
pancaindera,/pancaindera/,five senses,,
panchă,/pant͡ʃə/,(pre-1972) Obsolete spelling of panca,,
panchă-,/pant͡ʃə/,(pre-1972) Obsolete spelling of panca-,,
pancuran,/pant͡ʃuran/,shower (device for bathing),,
panda,[pandə],panda (Ailuropoda melanoleuca),panda,pˈændə
pandai,/pand̪ai̯/,"clever, intelligent, Synonyms: bestari, bijak, bijaksana,",,
pandai,/pand̪ai̯/,"craftsman, smith, Synonyms: tukang, ahli, Pandai perakSilversmith",,
pandan,/pandan/,"any plant of the genus Pandanus; the screw pines, Pandanus",,
panggil,/paŋɡel/,"to call (to request, summon, or beckon)",,
pangkat,/paŋkat/,rank (a level in an organization such as the military),,
panjang,/pand͡ʒaŋ/,"long
Panjangnya barisan tu!That queue is so long!",,
panji-panji,/pandʒi-pandʒi/,"pennon, flag, standard (usually triangular)
1923, Journal of the Straits Branch of the Royal Asiatic Society, Royal Asiatic Society of Great Britain and Ireland, Straits Branch, page 49,
Sa-tĕlah bĕrkampong sakalian-nya, maka (10) Raja Chulin pun bĕrangkat mĕngĕluari Raja Shulan, rupa ra'ayat-nya sapĕrti laut yang pasang pĕnoh, rupa gajah kuda sapĕrti pulau, rupa-nya tunggul dan panji-panji sapĕrti hutan, rupa-nya sĕnjata bĕrlapis-lapis, chĕmara tombak-nya sapĕrti bunga lalang.
When all were gathered, then (10) Raja Chulin marched to face Raja Shulan, the size of his army looked like the sea at full tide, his elephants and horses formations looked like islands, his flags and war banners stood like a forest, his weapons arsenal lined layer upon layer, the tassels on his spears like the flowers of Cogon Grass.
1983, Barbara Watson Andaya, Leonard Y. Andaya, Sejarah Malaysia, Macmillan, →ISBN, page 215,
Di sana bendera Union Jack telah dikibarkan bersama-sama panji-panji Dent sendiri.
There the Union Jack was flown together with Dent's own standard.
1986, Ibrahim bin Ismail, Sudahkah Kamu Bertemu Mariam?, Dewan Bahasa dan Pustaka, page 228,
Pasukan Tentera Negeri Johor menerima Panji-panji Diraja pada 11 Mei 1916.
The Johor State Armed Forces received the Royal Standard on 11 May 1916.",,
pantai,/pantai̯/,"beach, coast",,
papa,/papə/,father (male parent),,
papan,/papan/,"plank, board",,
para,/para/,definitive prefix used to denote that the word preceded,,
para,/para/,"shelf, Para buku ― Bookshelf, Synonym: rak, rubber",,
para,/para/,"shelf, Para buku ― Bookshelf, Synonym: rak, rubber",,
paraf,/paˈraf/,Obsolete form of parap.,,
parang,/paraŋ/,"a short, heavy, straight-edged knife or machete",,
parap,/paˈrap/,To hit with the blunt side of something.,,
parap,/paˈrap/,One's initials used as alternative for an autograph,,
parap,/paˈrap/,"To stuff down your throat, to guzzle.",,
parap,/paˈrap/,One's initials used as alternative for an autograph,,
parap,/paˈrap/,"To stuff down your throat, to guzzle.",,
parap,/paˈrap/,"To stuff down your throat, to guzzle.",,
pari,/pari/,"ray (marine fish with a flat body, large wing-like",,
paru-paru,/paru paru/,(anatomy) lung (organ that extracts oxygen from the,,
pasir,/pase(r)/,sand (finely ground rock),,
pat,/pat/,Alternative form of empat,,
patera,/patərə/,leaf (part of a plant),,
patik,/pateʔ/,"I, me, my (exclusive use to face royalties)",,
pauh,/paoh/,mango (fruit),,
paul,[paol],blue (blue-colored),,
paul,[paol],blue (colour),,
pawaka,[pawakə],fire (chemical reaction),,
pawana,/pawanə/,wind (movement of air),,
pawang,/pawaŋ/,shaman (a medium between the concrete and spirit worlds),,
payung,/pajoŋ/,umbrella (cloth-covered frame used for protection against,,
pecah,/pət͡ʃah/,"(intransitive) to break, Cawan kaca ini pecah disebabkan",,
pecahan,/pə.t͡ʃa.han/,(mathematics) fraction,,
pedas,/pədas/,"hot, spicy",,
pedati,/pədati/,"cart (small, open, wheeled vehicle)",,
pejabat,/pəd͡ʒabat/,office,,
pejam,/pəd͡ʒam/,to close (the eyes),,
pekan,/pəkan/,"town (small), (dated) market, Synonym: pasar, (dated)",,
pelacur,/pəlat͡ʃo(r)/,prostitute (a person having sex for profit),,
pelajar,/pə.la.d͡ʒa(r)/,"student (of all categories), 2018 October 11,  Abdul",,
pelajaran,/pə.la.d͡ʒa.ran/,lesson,,
pelangi,/pəlaŋi/,rainbow (multicoloured arch in the sky),,
pelantar,/pə.lan.tar/,platform; rig,,
pelat,/pelat/,"the inability to speak correctly, Orang Filipina itu",,
pelaut,/pəlaot/,"seafarer, sailor",,
pelik,/pəlik/,strange (not normal),,
peluh,/pəluh/,"sweat; bodily fluids ejected through the skin to cool down the body
Synonym: keringat",,
peluk,/pəluk/,"to hug; to embrace, Bahaya memeluk orang yang dijangkiti",,
pemacu,/pə.ma.t͡ʃu/,"pacemaker, (computing) driver, drive",,
pemakanan,/pəmakanan/,"diet, Pemakanan sihatHealthy diet, act of eating, Pemakanan",,
pemalas,[pə.mä.läs],lazy person.,,
pemali,/pəmali/,"taboo, Salah satu pemali masyarakat Melayu ialah kita",,
pembaris,/pəmbaris/,ruler; a narrow flat object usually used to draw straight,,
pembunuh,/pəmbunoh/,"killer (person who kills), murderer (person who commits",,
pemimpin,/pəmimpin/,"leader, Pemimpin Afrika Selatan ialah presidennya.The",,
pencemaran,/pən.t͡ʃə.ma.ran/,"pollution; contamination, pencemaran alam sekitar ―",,
pendeta,/pən.dɛ.ta/,"wise person, monk, priest, especially of Hindu faith",,
pendidikan,/pəndidikan/,"education, Pendidikan jasmaniPhysical education, Pendidikan",,
peng-,/l/,"actor, instrument, or someone characterized by the",,
pengetua,/pəŋətua/,(Usually in secondary school only) headteacher; headmaster;,,
pengovuman,[pəŋovoman],(physiology) ovulation (release of an ovum from the,,
pengulin,/pəŋulin/,Midwife (person who assists women in childbirth),,
pengumpil,/pəŋumpil/,(mechanics) Lever (rigid piece),,
pengungkil,/pəŋuŋkil/,(mechanics) Lever (rigid piece),,
pengungkit,/pəŋuŋkit/,(mechanics) Lever (rigid piece),,
penjara,/pənˈd͡ʒarə/,"jail, prison",,
penjara,/pənˈd͡ʒarə/,"to jail, to imprison",,
penonton,/pənonton/,viewer; audience; someone who is watching something,,
pensel,/pensel/,pencil,pencil,pˈɛnsəl
penuh,/pənoh/,full (containing the maximum possible amount),,
penutup,/pənutup/,"lid; something used to close something else (e.g. bottle,",,
penyahserpihan,/pə.ɲah.sər.pi.han/,defragmentation,,
penyakit,/pəɲaket/,illness,,
penyapu,/pəɲapu/,broom,,
penyerap,/pəɲərap/,"absorber (one who, or that which, absorbs)",,
penyerpihan,/pə.ɲər.pi.han/,"splintering, shattering, (computing) fragmentation",,
penyetempatan,/pəɲətəmpatan/,"localization, Synonym: lokalisasi",,
penyu,/pəɲu/,sea turtle (any turtle that inhabits oceans),,
pepuah,/pəpuah/,curly (having curls),,
per-,/pər/,"abstraction, place, goal, result, Perlawanan ― Match",,
perahu,/pərahu/,boat (water craft),,
perak,[peraʔ],silver (metal),,
Perak,/peraʔ/,Perak (a state of Malaysia),,
peranakan,/pərana(ʔ)kan/,"(anatomy) Womb, uterus, A person of mixed descendant.,",,
Perancis,/pərant͡ʃes/,France,French,fɹˈɛnt͡ʃ
Perancis,/pərant͡ʃes/,French,French,fɹˈɛnt͡ʃ
peraturan,/pər.a.tu.ran/,"the rules, Sesiapa yang melanggar peraturan akan didenda.Anyone",,
peratusan,-san,percentage,,
percuma,/pə(r)t͡ʃumə/,"free (obtainable without payment), priceless, (Indonesia)",,
perempat,/pərəmpat/,quarter (¼; one of four equal parts),,
perempuan,/pər.əm.pu.an/,"female (belonging to the sex with larger, fertilizable",,
pergerakan,/pə(r).ɡə.ra.kan/,"movement (physical motion), movement (trend in various",,
pergi,[pə(ɾ).ɡi],"to go, to go away, to depart",,
perigi,/pəriɡi/,"well (hole sunk into the ground), Synonyms: sumur,",,
periuk,/pəriuk/,a pot,,
perkataan,/pə(r).ka.ta.an/,"(linguistics) word, anything that is said",,
Perlis,/pə(r)les/,Perlis (state in Malaysia),,
permata,/pərmata/,"gem, jewel",,
persamaan,/pə(r).sa.ma.an/,"equivalence, (mathematics) equation",,
perut,/pərot/,"belly (abdomen), stomach (digestive organ)",,
pesuruh,/pəsuruh/,"one who is ordered to do something (e.g. messenger,",,
peta,/pətə/,map,,
petang,/pətaŋ/,afternoon (part of the day between noon and evening),,
petik,/pətik/,"to pluck; to pick, Memetik bunga hobi saya.Plucking",,
piawai,/piawai̯/,"standard (falling within an accepted range of size,",,
picing,/pit͡ʃeŋ/,to close (the eyes),,
pijak,[pi.d͡ʒäʔ],to step on.,,
pikap,/piˈkäp/,"a pickup truck., the ability to accelerate., the sleeve",pickup,pˈɪkʌp
pilih,/pileh/,"(transitive) to choose (to pick; to make a choice),",,
pilin,/pilen/,trickery,,
pilin,/pilen/,"to twist, to plait",,
pingat,[pi.ŋät],medal; award,,
pinggan,/piŋ.ɡan/,"plate, sepinggan nasi goreng ― one plate of fried rice",,
pintu,/pintu/,door (portal of entry into a building or room),,
pipi,/pipi/,(anatomy) cheek (part of face),,
pirau,[pirau̯],grey (colour),,
pirau,[pirau̯],grey (colour),,
piring,/pi.riŋ/,"small dish or plate, piring kuih ― dessert plate, saucer",,
piring,/pi.riŋ/,a small dish or plate of something,,
pisang,/pisaŋ/,banana (fruit),,
pisau,/pi.sau̯/,knife,,
pitu,/pitu/,seven,,
piut,/piot/,great-great-grandchild (the child of one's great-grandchild),,
platinum,[platinom],platinum,platinum,plˈætɪnəm
plumbum,[plumbom],lead (chemical element),,
plutonium,[plutoniom],plutonium (chemical element),plutonium,pluːtˈoʊniəm
PM,/pi ɛm/,Initialism of perdana menteri (“prime minister”).,,
pohon,/pohon/,"tree (large woody plant), origin",,
pokok,/pokokʔ/,tree (large woody plant),,
polistirena,/polistirena/,(chemistry) A type of polymer which is used as a packaging,polystyrene,pˌɑːlɪstˈaɪɹɛn
polonium,[poloniom],polonium (chemical element),polonium,pəlˈoʊniəm
Portugal,/po(r)tuɡal/,Portugal (a country in Europe),,
Praha,/prahə/,Prague (the capital city of the Czech Republic),,
prang,/pəraŋ/,Misspelling of perang.,,
prasarana,/präːsäränä/,infrastructure.,,
praseodimium,[praseodimiom],praseodymium (chemical element),praseodymium,pɹˌeɪsədˈɪmiəm
profesor,/pro.fe.so(r)/,"professor (most senior rank for an academic at a university),",professor,pɹəfˈɛsɚ
prometium,[prometiom],promethium (chemical element),promethium,pɹoʊmˈiːθiəm
protaktinium,[protaktiniom],protactinium (chemical element),protactinium,pɹˌoʊɾɐktˈɪniəm
puan,/puan/,"Mrs (title for married woman), madam, ma'am",,
puas,/puas/,satisfied (in a state of satisfaction),,
pudina,/pudinə/,mint,,
puki,/puki/,"(vulgar, anatomy) vulva (collectively the external",,
pula,/pu.lə/,in turn (having a relationship sequentially comparable,,
pulasan,/pu.la.san/,fruit of the tropical tree Nephelium ramboutan-ake,,
pulau,/pulau̯/,"island (area of land completely surrounded by water),",,
pulau,/pulau̯/,"to ostracise; to ignore, Aqil dipulau oleh rakan sekelasnya.Aqil",,
puloh,/puloh/,(pre-1972) Obsolete spelling of puluh,,
puluh,/puloh/,ten,,
puma,[pumə],puma (mountain lion); cougar (Puma concolor),puma,pˈuːmə
pun,/pon/,"also, even",,
punai,/pu.nai̯/,"small pigeon, (slang) penis",,
punca,/pun.t͡ʃə/,"source, punca bekalan air ― source of water supply,",,
punti,/ˈpun.ti/,"a hybrid banana, Musa × paradisiaca, Synonym: pisang",,
pupil,/pupel/,(anatomy) pupil (the hole in the middle of the iris,pupil,pjˈuːpəl
purata,/puratə/,average (arithmetic mean),,
purnama,/pu(r)namə/,(poetic) moon,,
pusar,/pusa(r)/,(anatomy) navel,,
pusat,/pusat/,"(anatomy) navel, centre",,
pusing,[pu.sɪŋ],to turn,,
pustaka,/pustakə/,book (collection of sheets of paper bound together,,
putar,/puta(r)/,(intransitive) to turn (move around an axis through,,
puteh,/puteh/,(pre-1972) Obsolete spelling of putih,,
puteh,/puteh/,(pre-1972) Obsolete spelling of putih,,
putih,/puteh/,white (bright and colourless),,
putih,/puteh/,white (colour),,
Putrajaya,/putərad͡ʒaja/,"Putrajaya (a federal territory in western Malaysia),",,
putus,/putos/,"cut off, shortened",,
putus,/putos/,"to cut off, to decide",,
puyu,/puju/,"Anabas testudineus (a kind of fish), (obsolete) quail",,
Q,[kiu],"The seventeenth letter of the Malay alphabet, written in the Latin script.",,
Quran,/qurˈʔan/,Qur'an,,
R,[ar],"The eighteenth letter of the Malay alphabet, written in the Latin script.",,
Rabu,/rabu/,Wednesday (day of the week),,
rabun,/ra.bun/,"Of or pertaining to dimness of vision., Cik Agus rabun",,
radium,[radiom],radium (chemical element),radium,ɹˈeɪdiəm
radon,[radɔn],radon (chemical element),radon,ɹˈeɪdɑːn
rahim,/rahim/,(anatomy) womb; uterus,,
rahmat,/rahmat/,"blessing, grace, godsend",,
raja,/ra.d͡ʒə/,king (a male of a royal family who is the supreme ruler,,
rajah,/ra.d͡ʒah/,"diagram; figure, writings or sketchings used as a talisman",,
rakan,/rakan/,friend (person whose company one enjoys),,
rakit,/ra.kit/,raft,,
raksa,[raksə],mercury (element),,
rakyat,/rak.jat/,"citizen, subject",,
rama,/ramə/,father (male parent),,
rama-rama,/rama rama/,"butterfly, moth",,
Ramadan,/ramadan/,"The ninth month in the Hijri calendar; fasting month.,",,
ramai,-ai̯,(of people) many (denotes a crowd),,
ramai,-ai̯,"busy, noisy, crowded",,
rambut,"[rambot, -o̞t, -ʊt]",(anatomy) hair (a pigmented keratinaceous growth on,,
rambutan,[räm.bo.tän],rambutan (fruit),,
rangkaian,/raŋkai̯an/,"network (fabric or structure of fibrous elements),",,
ras,[ˈɾäs],"(Onomatopoeia) sound of a dry leaf being brushed.,",,
ratu,/ratu/,"a monarch, a queen, (obsolete) a king",,
ratus,/ra.tos/,hundred,,
rawak,[ɾä.wäʔ],"random.
Dipilih secara rawak
Picked randomly
Synonym(s): rambang",,
rawat,/rawat/,"to nurse, take care of",,
rawi,/rawi/,sun (the star around which the Earth revolves),,
raya,/raja/,"great; big, Synonyms: agung, besar, gedang, Antonym:",,
realiti,/re.a.li.ti/,"reality; the state of being real, 2017 July 28,  “Dunia",reality,ɹɪˈælᵻɾi
rehat,/reˈhät/,"to rest, Rehatlah dahulu.(please add an English translation",,
rela,[re.lä],willing,,
rela,[re.lä],permission,,
renang,/rənaŋ/,"(intransitive) to swim, Dia sedang berenang di kolam",,
rencana,[rənt͡ʃanə],"article (story, report, or opinion piece)",,
rendah,/rəndah/,low (height),,
renium,[rɛniom],rhenium (chemical element),rhenium,ɹˈiːniəm
rentak,/rəntaʔ/,rhythm (variation of strong and weak elements of sounds over time),,
resolusi,[resoˈlusi],"resolution:, a statement of intent, a vow.* Synonym:",,
ribu,/ribu/,thousand,,
rimau,/rimau̯/,Alternative form of harimau,,
ringgit,/riŋɡet/,jagged,,
ringgit,/riŋɡet/,ringgit (currency),,
risau,/risau̯/,to worry (disturb the peace of mind of),,
ritma,/ritmə/,rhythm (variation of strong and weak elements of sounds,rhythm,ɹˈɪðəm
roda,/rodə/,wheel (a circular device facilitating movement or transportation),,
rodium,[rodiom],rhodium (chemical element),rhodium,ɹˈoʊdiəm
roentgenium,[rɛn(tə)ɡɛniom],roentgenium (chemical element),roentgenium,ɹoʊntd͡ʒˈiːniəm
roman,/ˈro.man/,"(obsolete) a novel, story written in long prose, Synonym:",,
rona,/ɾona/,"colour, 1963, Arena Wati, Gelora, Pustaka Antara, page",,
rotan,-an,rattan (any of several species of climbing palm of,,
rotan,-an,"to cane with a rattan, (by extension) to cane",,
roti,/roti/,bread (baked dough made from cereals),,
ru,/ru/,Alternative form of eru,,
ruang,/ru.aŋ/,An area of the house that is usually without that much,,
rubah,[rubah],fox (Vulpes vulpes),,
rubidium,[rubidiom],rubidium (element with atomic number 37),rubidium,ɹuːbˈɪdiəm
rumah,/ru.mah/,"house (abode), home (house or structure in which someone",,
Rumawi,[rumawi],Latin (language of the ancient Romans),,
rumbia,/rumbiə/,sago palm,,
Rumi,/rumi/,Rumi (An alphabet),,
Rusia,/rusiə/,Russia,Russia,ɹˈʌʃə
Rusia,/rusiə/,Russian,Russia,ɹˈʌʃə
rusuk,/rusoʔ/,(anatomy) flank (flesh between the last rib and the,,
rutenium,[rutəniom],ruthenium (chemical element),ruthenium,ɹuːθˈiːniəm
ruterfordium,[rutə(r)fɔ(r)diom],rutherfordium (chemical element),rutherfordium,ɹˌʌðɚfˈoː͡ɹdiəm
S,[ɛs],"The nineteenth letter of the Malay alphabet, written in the Latin script.",,
sa,/sə/,(pre-1972) Obsolete spelling of se,,
sa-,/sə/,(pre-1972) Superseded spelling of se-.,,
saat,[sa(ʔ)at],second (unit of time),,
Sabah,/sabah/,Sabah (state in Malaysia),,
Sabtu,/saptu/,Saturday (day of the week),,
sabun,/sabon/,soap (substance),,
sadin,/saden/,to pretend to not to know.,,
sado,/sa.do/,(slang) Bulky; who people have a sixpack,,
Safar,/safa(r)/,Safar (the second month of the Islamic calendar),,
saga,/saɡə/,jequirity (Abrus precatorius),,
saga,/saɡə/,"saga (Old Norse Icelandic prose), saga (long epic story)",saga,sˈɑːɡə
saga,/saɡə/,"saga (Old Norse Icelandic prose), saga (long epic story)",saga,sˈɑːɡə
sagar,/saɡa(r)/,Alternative form of sakar,,
sagu,/saɡu/,sago (a powdered starch obtained from certain palms,,
sahabat,/sahabat/,"friend (person whose company one enjoys), (historical,",,
sahaya,[sa.ha.jə],slave,,
sahaya,[sa.ha.jə],"(possibly obsolete) I, me, my",,
sains,/sains/,science,science,sˈaɪəns
sakar,/saka(r)/,sugar (sucrose from sugar cane or sugar beet and used,,
sakit,/saket/,"ill, painful, sick",,
salah,/salah/,"false, wrong",,
salah,/salah/,(theology) A violation of God's will or religious law.,,
salah,/salah/,(theology) A violation of God's will or religious law.,,
salak,/salaʔ/,salak (fruit),,
salak,/salaʔ/,to bark (to make a loud noise (dogs)),,
salak,/salaʔ/,to bark (to make a loud noise (dogs)),,
salib,/saˈlib/,"cross (shape), Synonym: palang, cross; Cross (object",,
salir,/sale(r)/,Alternative form of alur,,
salji,/sald͡ʒi/,"snow, Salji tidak turun di kebanyakan negara Asia Tenggara.It",,
salur,/salo(r)/,Alternative form of alur,,
saluran,/saloran/,channel (natural or man-made deeper course through,,
sama,/sama/,"same, Bajunya sama dengan baju saya. ― His shirt is",,
samarium,[samariom],samarium (chemical element),samarium,sɐmˈɛɹiəm
sambal,/sambal/,sambal,,
sampah,/sam.pah/,discarded items that are of no use (rubbish; garbage;,,
samudera,/samudərə/,ocean,,
sana,/sanə/,"there (far from the speaker)
Antonym: sini
Dia tinggal di sana.He lives there.",,
sangat,/sa.ŋat/,"very
Kenapa serius sangat?Why so serious?",,
sangkut,/saŋkot/,to hook (on something),,
sangkut,/saŋkot/,"snagging; entanglement, (fishing, Singapore) When one's",,
sapta,/saptə/,seven,,
saptă,/saptə/,(pre-1972) Obsolete spelling of sapta,,
sapu,/sa.pu/,broom,,
sapu,/sa.pu/,"to sweep with a broom., to wipe, (slang) To embezzle.",,
sapuloh,/səpuloh/,(pre-1972) Obsolete spelling of sepuluh,,
sarang,/saraŋ/,"nest, Sarang burungBird nest, den (for illegal activities)",,
Sarawak,/sarawaʔ/,Sarawak (state in Malaysia),,
sarung,/saroŋ/,sarong (garment made of printed cloth wrapped about the waist),,
sate,/sate/,satay (dish),,
sato,[sato],(Java) Alternative form of satwa,,
sato,[sato],(Java) Alternative form of satwa,,
satu,/satu/,one,,
satwa,[satuə],"animal (organism), animal (organism other than man),",,
satwa,[satuə],animal (of animals),,
saudara,/sau̯darə/,civil,,
saudara,/sau̯darə/,sibling,,
saudara,/sau̯darə/,you m,,
saudara-saudari,/sau̯darə sau̯dari/,siblings,,
saudara-saudari,/sau̯darə sau̯dari/,you (plural) n,,
saudari,/sau̯dari/,sister,,
saudari,/sau̯dari/,you f,,
sawah,/sawah/,paddy (wet land where rice grows),,
saya,/saja/,"I (personal pronoun), me (direct object of a verb),",,
sayap,/sajap/,wing (of an animal or aircraft),,
se,/sə/,"one, (Terengganu dialect) En",,
sebelas,/səbəlas/,eleven,,
sebilion,/səbilion/,one billion,,
secang,/sət͡ʃaŋ/,sappan (Caesalpinia sappan),,
sedang,/sədaŋ/,"intermediate, medium",,
sedang,/sədaŋ/,"whereas, as, inasmuch as",,
sedang,/sədaŋ/,"in the middle of doing; currently
Cikgu sedang makan.The teacher's eating.
Synonym: tengah",,
sedap,/sədap/,delicious; tasty,,
sedar,/sədaɾ/,"to be conscious, to be aware, to realize",,
sedikit,/sədikit/,"(literary, formal) a little, a few, Sedikit orang ―",,
sedikit,/sədikit/,"(literary, formal) a little, a few, Aku benci permainan",,
sedut,/sədot/,"(transitive) to suck (to use the mouth to pull in (liquid etc))
Synonym: hisap",,
segar,/səɡar/,"healthy, fit (of plants, animals, humans), Synonyms:",,
segara,/səɡarə/,ocean (one of the five large bodies of water),,
sejarah,/sədʒarah/,"history, Bangunan ini mempunyai sejarah yang panjang.This",,
sejuk,/səd͡ʒoʔ/,cold (having a low temperature),,
sejuta,/səd͡ʒutə/,one million,,
sekam,/səkam/,rice husk; rice hull,,
sekat,/səkat/,"to block; to obstruct, to restrict; to restrain; to",,
seksdesilion,/sɛksdɛsilion/,sexdecillion,sexdecillion,sˌɛksdɪsˈɪliən
sekstilion,/sɛkstilion/,sextillion,sextillion,sɛkstˈɪliən
selalu,/sə.la.lu/,"always; forever; evermore, 2012,  Ika Latif, SleeQ",,
Selangor,/səlaŋo(r)/,Selangor (western Malaysian state),,
selapan,/səlapan/,"eight, nine",,
Selasa,/səlasə/,Tuesday (day of the week),,
selatan,/səlatan/,south (compass point),,
selatan,/səlatan/,south (of or pertaining to the south),,
selenium,[selɛniom],selenium (chemical element),selenium,sɛlˈiːniəm
selikur,/səliko(r)/,twenty-one,,
seluar,/sə.lu.ar/,"trousers (UK), pants (US)",,
semalam,/səmalam/,"a night., last night, yesterday, Synonym: kelmarin,",,
semangat,/səmaŋat/,"soul of a being (both inanimate and animate)., Semangat",,
semangka,/sə.maŋ.ka/,"watermelon (fruit, particularly in Johor, Singapore and Riau)
Synonym: tembikai",,
sembah,/səmˈbah/,"to worship, to revere, to kowtow",,
sembahyang,/səmbahjaŋ/,"(Islam) prayer; salat, Sembahyang merupakan salah satu",,
